trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,trans_hour,trans_day,trans_month_year,age,risk_level,cust_avg,is_flagged
2019-01-02 22:42:53,3576431665303017,fraud_Marvin-Lind,personal_care,51.0,F,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,33.067068,-112.630359,0,22,2,2019-01,37,Low,85.05874484654146,0
2019-01-02 22:42:58,4997733566924489,fraud_Hills-Witting,shopping_net,2.97,F,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,44.380143,-92.665161,0,22,2,2019-01,47,Low,90.56731215846996,0
2019-01-02 22:44:01,213157767990030,"fraud_Bradtke, Torp and Bahringer",personal_care,74.37,F,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,42.111655,-110.050441,0,22,2,2019-01,34,Low,93.14212462256384,0
2019-01-02 22:44:39,213161231269724,"fraud_Walter, Hettinger and Kessler",personal_care,7.99,F,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,33.948974,-85.758752,0,22,2,2019-01,55,Low,65.76337739288971,0
2019-01-02 22:44:58,3527536963490470,fraud_Wilkinson LLC,personal_care,85.35,F,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,33.058538,-80.247017,0,22,2,2019-01,44,Low,57.176020799124245,0
2019-01-02 22:45:42,36485887555770,fraud_Donnelly LLC,entertainment,63.47,M,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,39.639104,-82.962571,0,22,2,2019-01,13,Low,71.57747091033538,0
2019-01-02 22:46:24,4147608975828480,"fraud_Hoppe, Harris and Bednar",entertainment,65.96,M,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,44.179364,-94.27614,0,22,2,2019-01,74,Low,64.85139279588336,0
2019-01-02 22:46:38,4488258847705225890,"fraud_Koss, McLaughlin and Mayer",food_dining,55.78,F,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,33.736758,-80.973789,0,22,2,2019-01,89,Low,67.49516393442623,0
2019-01-02 22:47:36,377234009633447,fraud_Auer LLC,personal_care,46.8,F,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,38.394641,-77.86806800000001,0,22,2,2019-01,52,Low,61.33260839877091,0
2019-01-02 22:49:15,3543591270174051,fraud_Abernathy and Sons,food_dining,1.19,F,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,41.428852,-79.736265,0,22,2,2019-01,46,Low,55.76882981638805,0
2019-01-02 22:50:40,2222157926772399,fraud_Eichmann-Russel,misc_pos,7.32,F,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",33.480841,-95.371752,0,22,2,2019-01,31,Low,55.82653478854024,0
2019-01-02 22:52:46,30074693890476,fraud_Howe PLC,entertainment,83.88,F,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,37.657077,-101.486447,0,22,2,2019-01,25,Low,88.44478008864644,0
2019-01-02 22:54:50,3553629419254918,fraud_Koelpin and Sons,misc_net,88.7,F,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",47.491363,-122.665369,0,22,2,2019-01,34,Low,52.71149052727688,0
2019-01-02 22:55:45,3508104404056005,fraud_Pacocha-Bauch,shopping_pos,9.81,M,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",42.053291,-88.216593,0,22,2,2019-01,27,Low,59.698262942779294,0
2019-01-02 22:56:21,4173950183554608,fraud_Bernhard-Lesch,food_dining,5.47,M,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,40.8997,-74.46624399999999,0,22,2,2019-01,40,Low,67.71626880984952,0
2019-01-02 22:58:05,3563837241599446,fraud_Botsford PLC,home,49.39,M,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),44.312734000000006,-123.383756,0,22,2,2019-01,41,Medium,57.78193592365372,0
2019-01-02 23:00:00,3583793405872580,fraud_Auer LLC,personal_care,33.38,F,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,34.825294,-98.094237,0,23,2,2019-01,48,Low,58.24985606579849,0
2019-01-02 23:00:24,4904681492230012,"fraud_Yost, Block and Koepp",misc_pos,3.63,F,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,41.132745,-75.006271,0,23,2,2019-01,28,Low,60.779007755474446,0
2019-01-02 23:00:42,4149238353975790,fraud_Bode-Schuster,kids_pets,44.6,M,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,39.325353,-79.80804300000001,0,23,2,2019-01,29,Low,96.09582477754962,0
2019-01-02 23:02:59,36581538659449,"fraud_Denesik, Powlowski and Pouros",home,57.64,M,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,34.298454,-84.923957,0,23,2,2019-01,27,Low,62.93730352303523,0
2019-01-02 23:03:27,567868110212,fraud_Dooley Inc,shopping_pos,60.39,F,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",30.621253000000003,-94.900186,0,23,2,2019-01,34,Low,83.44255762897915,0
2019-01-02 23:07:10,4423489490781412,fraud_Morissette-Schaefer,personal_care,1.42,M,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,42.303498,-90.927967,0,23,2,2019-01,61,Low,58.11817722681359,0
2019-01-02 23:08:44,6011603272871604,fraud_Fadel-Hilpert,health_fitness,145.8,M,Milner,GA,30257,33.141,-84.1759,4138,Field seismologist,33.941385,-85.09774200000001,0,23,2,2019-01,49,Low,69.69066802999319,0
2019-01-02 23:08:49,30364087349027,fraud_Barrows PLC,shopping_pos,4.14,M,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,36.431532,-96.0444,0,23,2,2019-01,36,Low,57.08303278688525,0
2019-01-02 23:09:37,4651007077623147,fraud_Schuppe-Schuppe,food_dining,68.11,F,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,46.193067,-121.231896,0,23,2,2019-01,62,Low,60.78092769440654,0
2019-01-02 23:12:36,4957924165498,fraud_Schoen Ltd,kids_pets,85.86,M,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,40.457621,-102.985376,0,23,2,2019-01,63,Low,67.95792658055744,0
2019-01-02 23:13:23,213154573301411,"fraud_Schiller, Blanda and Johnson",home,79.76,M,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,37.202125,-86.340048,0,23,2,2019-01,36,Medium,99.39962635869566,0
2019-01-02 23:15:16,30270432095985,"fraud_Turcotte, McKenzie and Koss",entertainment,14.54,F,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,39.677197,-91.526262,0,23,2,2019-01,46,Low,56.47913479052823,0
2019-01-02 23:16:06,3576431665303017,fraud_Breitenberg-Hermiston,kids_pets,25.19,F,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,33.841815000000004,-111.05691000000002,0,23,2,2019-01,37,Low,85.05874484654146,0
2019-01-02 23:17:25,4512828414983801773,"fraud_Effertz, Welch and Schowalter",entertainment,159.94,F,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,40.086256,-79.464567,0,23,2,2019-01,35,Low,57.042066605839416,0
2019-01-02 23:18:18,3560725013359375,"fraud_Witting, Beer and Ernser",home,26.1,F,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,31.90063,-103.148546,0,23,2,2019-01,49,Low,61.81111492281303,0
2019-01-02 23:18:55,503848303379,"fraud_Altenwerth, Cartwright and Koss",shopping_net,6.36,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,26.074964,-81.193003,0,23,2,2019-01,42,Medium,61.822851952770215,0
2019-01-02 23:19:24,2235613922823698,"fraud_Turcotte, Batz and Buckridge",health_fitness,11.67,F,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,42.808984,-105.325869,0,23,2,2019-01,38,Low,59.57193228454172,0
2019-01-02 23:19:24,6539653032686894,fraud_Feil-Morar,health_fitness,27.94,M,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,38.993188,-121.593659,0,23,2,2019-01,52,Low,66.39588873812754,0
2019-01-02 23:21:22,4550599031376731,fraud_Erdman-Ebert,personal_care,87.67,F,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,41.600069,-82.80954,0,23,2,2019-01,50,Medium,70.97336822940373,0
2019-01-02 23:21:47,3577578023716568,"fraud_Roberts, Ryan and Smith",personal_care,41.73,F,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",41.094159000000005,-82.04136899999999,0,23,2,2019-01,35,Low,91.72092060232715,0
2019-01-02 23:22:22,4518350514020532,"fraud_Hahn, Bahringer and McLaughlin",personal_care,81.68,M,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,27.975382,-82.696463,0,23,2,2019-01,25,Low,60.2126857532379,0
2019-01-02 23:22:57,4873783502705038,"fraud_Nienow, Barrows and Romaguera",personal_care,52.12,F,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,49.267392,-123.327308,0,23,2,2019-01,44,Low,92.35940329218109,0
2019-01-02 23:23:04,4464457352619,fraud_Ernser-Feest,home,41.11,F,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,28.927508000000003,-83.691264,0,23,2,2019-01,28,Medium,59.66779484366429,0
2019-01-02 23:24:12,4476840372112,"fraud_Torp, Muller and Borer",health_fitness,63.59,M,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",35.612375,-86.642539,0,23,2,2019-01,39,Low,52.46714236824093,0
2019-01-02 23:24:23,30103132002433,fraud_Haag-Blanda,food_dining,78.93,F,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,41.873512,-77.635338,0,23,2,2019-01,31,Low,85.84993192648061,0
2019-01-02 23:25:06,344709867813900,fraud_Pacocha-Bauch,shopping_pos,85.12,F,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,26.733457,-82.102841,0,23,2,2019-01,32,Low,89.37802736602053,0
2019-01-02 23:25:12,3528407217576457,fraud_Howe PLC,entertainment,114.86,F,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,37.299123,-83.10293100000001,0,23,2,2019-01,31,Low,84.70869773817684,0
2019-01-02 23:25:35,213141712584544,"fraud_Schiller, Blanda and Johnson",home,85.49,F,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,32.949063,-89.25177099999999,0,23,2,2019-01,34,Low,87.7539235872798,0
2019-01-02 23:26:39,2254917871818484,"fraud_Ritchie, Bradtke and Stiedemann",travel,8.89,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,38.366068,-76.173096,0,23,2,2019-01,42,Low,58.55026286966046,0
2019-01-02 23:27:12,340103199302564,fraud_Connelly PLC,food_dining,35.02,F,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,36.671032,-78.57306,0,23,2,2019-01,84,Low,66.02142857142857,0
2019-01-02 23:27:44,2720012583106919,fraud_Skiles LLC,home,79.91,M,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,44.143349,-103.240482,0,23,2,2019-01,38,Low,93.5527537722908,0
2019-01-02 23:28:20,4810839835482794272,"fraud_Bahringer, Schoen and Corkery",shopping_pos,9.19,F,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,35.859463,-94.422612,0,23,2,2019-01,33,Low,64.2094897260274,0
2019-01-02 23:28:47,3590736522064285,"fraud_Schaefer, Fay and Hilll",entertainment,125.39,F,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",34.642336,-93.429751,0,23,2,2019-01,43,Low,90.24864821591947,0
2019-01-02 23:30:14,345933964507467,"fraud_Hyatt, Russel and Gleichner",health_fitness,186.18,F,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,39.225364,-75.922173,0,23,2,2019-01,33,Low,56.59390132480585,0
2019-01-02 23:30:22,180094419304907,"fraud_Little, Gutmann and Lynch",shopping_net,4.0,F,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",34.637971,-116.654867,0,23,2,2019-01,46,Low,89.26690726359068,0
2019-01-02 23:31:20,371034293500716,fraud_Schulist Ltd,food_dining,10.4,M,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,40.506105,-119.879253,0,23,2,2019-01,52,Low,65.38355828220858,0
2019-01-02 23:31:22,3586008444788268,fraud_Romaguera Ltd,health_fitness,17.82,F,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,47.467466,-122.779453,0,23,2,2019-01,34,Low,91.01302109011228,0
2019-01-02 23:31:52,3536918668124647,"fraud_Gutmann, McLaughlin and Wiza",home,59.79,F,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,37.75679,-121.623407,0,23,2,2019-01,63,Medium,71.36848443843031,0
2019-01-02 23:33:29,3589289942931264,"fraud_Cronin, Kshlerin and Weber",health_fitness,36.2,F,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",43.265878,-98.092751,0,23,2,2019-01,46,Low,61.30808196721311,0
2019-01-02 23:34:13,4707867759656333,fraud_Ullrich Ltd,kids_pets,3.7,F,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",36.432098,-84.07552199999999,0,23,2,2019-01,51,Low,57.383628076572464,0
2019-01-02 23:36:30,4981132848794,fraud_Lubowitz-Walter,kids_pets,40.9,M,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,39.618963,-81.298516,0,23,2,2019-01,72,Low,63.1770593607306,0
2019-01-02 23:36:45,36581538659449,fraud_Heller PLC,health_fitness,9.38,M,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,34.389008000000004,-85.017705,0,23,2,2019-01,27,Low,62.93730352303523,0
2019-01-02 23:36:51,630484879808,fraud_Schmidt-Larkin,home,69.0,M,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,36.931399,-119.12083,0,23,2,2019-01,45,Low,94.51500855285666,0
2019-01-02 23:40:23,3593118134380341,fraud_Leannon-Nikolaus,travel,7.5,F,Steuben,ME,4680,44.4971,-67.9503,1131,Make,44.300752,-68.815558,0,23,2,2019-01,59,Low,62.0895106091718,0
2019-01-02 23:41:05,4607072969078276,fraud_Bins-Tillman,entertainment,38.75,F,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,35.960051,-97.092509,0,23,2,2019-01,33,Medium,55.856484268125854,0
2019-01-02 23:42:11,630423337322,"fraud_Lakin, Ferry and Beatty",food_dining,23.71,F,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,48.281113,-119.026781,0,23,2,2019-01,40,Low,56.07811325080239,0
2019-01-02 23:42:47,370818583810103,fraud_Beier-Hyatt,shopping_pos,1.14,M,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,40.411653,-79.925039,0,23,2,2019-01,43,Low,64.43717703349282,0
2019-01-02 23:42:56,30135235368675,fraud_Skiles LLC,home,50.96,F,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",39.728784000000005,-93.49938,0,23,2,2019-01,26,Medium,87.72253642987249,0
2019-01-02 23:44:21,3596357274378601,"fraud_Quitzon, Green and Bashirian",shopping_pos,3.4,M,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,41.529755,-77.528685,0,23,2,2019-01,45,Low,61.626926778961845,0
2019-01-02 23:44:51,4279161831637,fraud_Abernathy and Sons,food_dining,4.8,F,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,39.145158,-80.44530400000001,0,23,2,2019-01,31,Medium,59.69531058020478,0
2019-01-02 23:46:11,375848982312810,"fraud_Kutch, Steuber and Gerhold",food_dining,99.45,M,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,32.332439,-97.89469,0,23,2,2019-01,75,Low,61.62485207100591,0
2019-01-02 23:46:22,4998109455173950,fraud_Bauch-Blanda,entertainment,22.05,F,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,38.421118,-94.352232,0,23,2,2019-01,31,Low,90.59797537619698,0
2019-01-02 23:46:40,180048185037117,fraud_Kuhic LLC,shopping_net,112.39,F,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,40.209572,-73.896898,0,23,2,2019-01,44,Low,87.32806709265176,0
2019-01-02 23:46:49,4634955908138648,fraud_Gottlieb Group,kids_pets,21.23,F,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",41.436458,-96.83658,0,23,2,2019-01,45,Low,59.84243233984241,0
2019-01-02 23:48:56,4658490815480264,fraud_White and Sons,home,4.1,F,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,40.053125,-80.657863,0,23,2,2019-01,73,Low,62.90543209876543,0
2019-01-02 23:49:47,4119762878330989,"fraud_Wuckert, Wintheiser and Friesen",home,43.96,F,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,40.863074,-89.198013,0,23,2,2019-01,73,Medium,65.2960501138952,0
2019-01-02 23:52:08,4613314721966,fraud_Ruecker Group,misc_net,843.91,M,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,35.985612,-81.383306,1,23,2,2019-01,30,Low,96.91793072014585,1
2019-01-02 23:54:23,3501509250702469,"fraud_Bahringer, Bergnaum and Quitzon",home,41.35,M,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",26.422571,-81.25494599999999,0,23,2,2019-01,40,Low,62.13916924133196,0
2019-01-02 23:56:16,4878364946692291,fraud_Erdman-Ebert,personal_care,60.13,F,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",42.953149,-95.62649,0,23,2,2019-01,69,Low,62.73474043715847,0
2019-01-02 23:56:23,4302480582202074,fraud_Lynch Ltd,shopping_pos,3.47,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,42.371975,-86.55002900000001,0,23,2,2019-01,23,Low,57.35247261774371,0
2019-01-02 23:59:24,4451438912406400,fraud_Breitenberg-Hermiston,kids_pets,18.35,F,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,33.884288,-93.691245,0,23,2,2019-01,19,Low,72.9321771978022,0
2019-01-03 00:00:04,377026671291680,fraud_Cassin-Harvey,grocery_net,32.31,F,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,36.88722,-91.047508,0,0,3,2019-01,44,Low,59.40504105090312,0
2019-01-03 00:00:26,3526826139003047,"fraud_Schultz, Simonis and Little",grocery_pos,136.76,M,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,44.65159,-85.970519,0,0,3,2019-01,63,Low,61.158471794871794,0
2019-01-03 00:00:33,345389171551808,fraud_Auer-Mosciski,grocery_pos,45.63,M,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,34.129347,-88.924515,0,0,3,2019-01,34,Low,55.21680246490928,0
2019-01-03 00:00:35,6011197122270059,"fraud_Rowe, Batz and Goodwin",grocery_pos,46.36,M,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,42.103045,-71.175535,0,0,3,2019-01,32,Low,63.2574659400545,0
2019-01-03 00:02:50,6592074504369261,fraud_Kiehn-Emmerich,grocery_pos,206.07,F,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,40.53063,-75.641882,0,0,3,2019-01,46,Low,94.66807639836289,1
2019-01-03 00:03:57,6011348830550197,"fraud_Streich, Hansen and Veum",gas_transport,66.61,M,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,33.70936,-85.95961700000001,0,0,3,2019-01,38,Low,59.46539135194308,0
2019-01-03 00:04:03,30235268718158,fraud_Funk Group,grocery_net,26.45,M,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,41.993933,-72.805503,0,0,3,2019-01,41,Low,72.9797312072893,0
2019-01-03 00:04:23,6539653032686894,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,3.46,M,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,39.452521,-121.085829,0,0,3,2019-01,52,Low,66.39588873812754,0
2019-01-03 00:04:50,4979422371139333,fraud_Berge LLC,gas_transport,48.24,F,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,42.108453,-99.079365,0,0,3,2019-01,83,Low,72.02596785225718,0
2019-01-03 00:05:56,4169388510116,fraud_Conroy Ltd,shopping_pos,2.87,F,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,43.497059,-77.15049300000001,0,0,3,2019-01,56,Low,62.33348581884721,0
2019-01-03 00:06:34,30143535920989,fraud_Ledner-Pfannerstill,gas_transport,71.92,F,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",40.335625,-74.623961,0,0,3,2019-01,38,Low,66.03035567715459,0
2019-01-03 00:07:18,4642255475285942,fraud_Sporer Inc,gas_transport,58.93,F,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",38.388064,-109.562446,0,0,3,2019-01,31,Low,59.12440264477884,0
2019-01-03 00:09:52,630484879808,fraud_Cartwright-Harris,grocery_pos,115.87,M,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,37.395393,-120.020223,0,0,3,2019-01,45,Low,94.51500855285666,0
2019-01-03 00:11:40,4170689372027579,"fraud_Harris, Gusikowski and Heaney",grocery_net,77.37,M,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,36.357228000000006,-96.530802,0,0,3,2019-01,25,Low,61.73772391125719,0
2019-01-03 00:14:27,3500969075198072,fraud_Heller-Langosh,gas_transport,52.5,M,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,48.143626,-117.828345,0,0,3,2019-01,19,Low,74.14258091058694,0
2019-01-03 00:18:36,213178850083780,fraud_Trantow PLC,grocery_net,41.51,M,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,45.024847,-119.343847,0,0,3,2019-01,42,Low,93.61953075170842,0
2019-01-03 00:24:34,2297447006766555,"fraud_Kuhic, Bins and Pfeffer",shopping_net,9.64,F,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,39.615382,-89.52168499999999,0,0,3,2019-01,59,Low,62.80891697984285,0
2019-01-03 00:25:23,3592931352252641,fraud_Cummings LLC,gas_transport,61.13,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,44.548963,-93.494731,0,0,3,2019-01,83,Low,74.78388283378747,0
2019-01-03 00:25:59,3559160581764413,fraud_Beier-Hyatt,shopping_pos,159.42,M,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,41.49617,-77.687907,0,0,3,2019-01,44,Low,96.29070963318478,0
2019-01-03 00:26:40,2356276337669917,fraud_Schmitt Ltd,misc_net,27.14,M,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,38.605896,-75.81572,0,0,3,2019-01,37,Low,60.79183923705722,0
2019-01-03 00:27:07,4514242065619750,"fraud_Boehm, Predovic and Reinger",misc_pos,658.19,F,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",40.997417,-105.557407,0,0,3,2019-01,30,Low,87.89267445857683,1
2019-01-03 00:27:32,4610050989831291,fraud_Jaskolski-Dibbert,grocery_net,38.81,M,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,42.237037,-79.912554,0,0,3,2019-01,29,Low,93.86963976288187,0
2019-01-03 00:32:24,3577663406369449,fraud_Kunde-Sanford,misc_net,8.7,M,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,36.250552,-90.793792,0,0,3,2019-01,50,Low,64.55091156462585,0
2019-01-03 00:35:35,3533012926413100,fraud_Murray Ltd,grocery_net,42.79,F,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,44.050035,-76.00149499999999,0,0,3,2019-01,24,Low,56.99743326488706,0
2019-01-03 00:35:40,4767265376804500,"fraud_Ruecker, Beer and Collier",shopping_net,1.37,F,Dublin,PA,18917,40.375,-75.2045,2158,Transport planner,40.009640000000005,-75.90296500000001,0,0,3,2019-01,57,Low,69.90361413043478,0
2019-01-03 00:39:16,36913587729122,fraud_DuBuque LLC,grocery_pos,168.86,F,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,44.196838,-116.89011399999998,0,0,3,2019-01,47,Medium,88.54726723427629,0
2019-01-03 00:41:08,3538520143479972,fraud_Kiehn Inc,grocery_pos,120.32,F,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,42.017068,-82.99695600000001,0,0,3,2019-01,53,Low,60.54338812785387,0
2019-01-03 00:43:43,4128730454058057622,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,4.88,F,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",32.234825,-94.360837,0,0,3,2019-01,69,Low,59.96161301369863,0
2019-01-03 00:43:52,630441765090,fraud_Kiehn-Emmerich,grocery_pos,148.63,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,31.561113,-99.706949,0,0,3,2019-01,53,Low,65.114868015084,0
2019-01-03 00:47:27,4561368699336875,"fraud_Goldner, Kovacek and Abbott",grocery_pos,88.7,F,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,34.749685,-81.15034,0,0,3,2019-01,30,Low,53.39838994565217,0
2019-01-03 00:51:07,340953839692349,fraud_Heller-Langosh,gas_transport,63.91,M,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",42.807145,-83.57621,0,0,3,2019-01,38,Low,55.6802850877193,0
2019-01-03 00:51:36,3581130339108561,fraud_Jast and Sons,food_dining,75.99,M,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,41.373271,-82.116778,0,0,3,2019-01,54,Medium,79.55038199181446,0
2019-01-03 00:54:01,374238209524200,fraud_Sawayn PLC,shopping_pos,4.18,M,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,45.035844,-121.475257,0,0,3,2019-01,76,Low,59.16509510869565,0
2019-01-03 00:54:35,30364087349027,fraud_Huels-Hahn,gas_transport,66.43,M,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,36.503805,-96.675314,0,0,3,2019-01,36,Low,57.08303278688525,0
2019-01-03 00:55:02,6011438889172900,fraud_Dicki Ltd,grocery_net,78.22,F,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,34.412249,-90.522317,0,0,3,2019-01,25,Low,91.42283922462944,0
2019-01-03 00:55:28,4789911625179723,fraud_Deckow-O'Conner,grocery_pos,204.56,F,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",41.018355,-72.75421300000001,0,0,3,2019-01,30,Low,85.30526315789473,1
2019-01-03 00:55:36,4424338559877976,fraud_Bernhard Inc,gas_transport,109.34,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,41.037441,-82.722775,0,0,3,2019-01,61,Low,64.17552423513234,0
2019-01-03 00:57:09,676326610042,fraud_Sporer Inc,gas_transport,67.22,F,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,43.083168,-83.603679,0,0,3,2019-01,25,Low,90.21238866396762,0
2019-01-03 00:57:23,630484879808,"fraud_Tillman, Dickinson and Labadie",gas_transport,72.95,M,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,35.829606,-119.563658,0,0,3,2019-01,45,Low,94.51500855285666,0
2019-01-03 00:57:34,3565196229855512,fraud_Bruen-Yost,misc_pos,136.83,F,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",39.513101,-92.748525,0,0,3,2019-01,68,Low,72.39582935153584,0
